customer ID,full name,gender,age,state,job classification,date joined,balance,marital status,education,houseloan,otherloan,contact,poutcome,loan default
A0799,Sylvester  Morales,Male,45,Nevada,Blue Collar,04.Jun.2017,"$92,642.15 ",single,unknown,no,no,cellular,failure,no
A0800,Trevor  Jones,Male,39,Nevada,Blue Collar,04.Jun.2017,"$41,165.87 ",divorced,unknown,yes,no,cellular,unknown,no
A0801,Pauline  Beck,Female,53,Nevada,White Collar,04.Jun.2017,"$53,529.18 ",married,tertiary,no,no,cellular,other,no
A0802,Sylvester  Morales,Male,54,Nevada,Other,04.Jun.2017,"$13,199.82 ",single,secondary,yes,no,cellular,failure,no
A0803,Cecilia  Manning,Male,49,Nevada,Blue Collar,04.Jun.2017,"$84,812.75 ",married,secondary,yes,no,cellular,failure,no
A0804,Arturo  Francis,Female,46,Nevada,White Collar,04.Jun.2017,"$51,807.45 ",single,secondary,no,no,cellular,unknown,no
A0805,Ruben  Nunez,Male,52,Nevada,Other,04.Jun.2017,"$26,794.12 ",married,tertiary,yes,no,cellular,failure,no
A0806,Arturo  Francis,Female,39,California,White Collar,05.Jun.2017,"$39,562.60 ",married,secondary,yes,yes,cellular,failure,no
A0807,Austin  Reynolds,Male,39,California,White Collar,05.Jun.2017,"$102,769.30 ",divorced,unknown,yes,no,cellular,unknown,no
A0808,Tiffany  May,Male,41,California,White Collar,05.Jun.2017,"$56,369.97 ",married,secondary,yes,yes,cellular,unknown,no
A0809,Elbert  Klein,Male,29,California,White Collar,05.Jun.2017,"$14,393.57 ",single,secondary,yes,no,cellular,other,no
A0810,Trevor  Jones,Female,48,Nevada,Other,05.Jun.2017,"$86,907.63 ",married,tertiary,yes,no,cellular,unknown,yes
A0811,Shari  Silva,Female,52,Nevada,Other,05.Jun.2017,"$68,197.45 ",married,secondary,yes,no,cellular,unknown,no
A0812,Arturo  Francis,Female,23,Wyoming,White Collar,05.Jun.2017,"$68,881.67 ",divorced,secondary,no,yes,cellular,unknown,no
A0813,Della  Jensen,Female,33,Wyoming,White Collar,05.Jun.2017,"$136,125.48 ",single,tertiary,yes,no,cellular,unknown,no
A0814,Tiffany  May,Male,33,Wyoming,Other,05.Jun.2017,"$2,472.34 ",married,secondary,yes,no,cellular,unknown,no
A0815,Tiffany  May,Female,29,Wyoming,White Collar,05.Jun.2017,"$22,396.25 ",married,secondary,yes,no,cellular,other,no
A0816,Isabel  Cross,Male,45,California,White Collar,06.Jun.2017,"$21,310.82 ",married,secondary,no,no,cellular,unknown,no
A0817,Nellie  Joseph,Female,34,California,White Collar,06.Jun.2017,"$126,600.09 ",married,secondary,yes,no,cellular,unknown,no
A0818,Isabel  Cross,Female,47,California,White Collar,06.Jun.2017,"$23,698.61 ",single,secondary,no,no,unknown,unknown,no
A0819,Lynette  Brewer,Female,55,Nevada,Other,06.Jun.2017,"$14,753.28 ",single,primary,no,no,cellular,unknown,no
A0820,Robert  Munoz,Male,52,Nevada,Blue Collar,06.Jun.2017,"$28,636.10 ",married,secondary,yes,no,cellular,other,no
A0821,Isabel  Cross,Male,53,Nevada,Blue Collar,06.Jun.2017,"$63,022.87 ",married,secondary,no,no,cellular,unknown,no
A0822,Woodrow  Colon,Male,34,Wyoming,Blue Collar,06.Jun.2017,"$44,069.28 ",single,tertiary,yes,no,cellular,failure,no
A0823,Jenny  Garcia,Male,36,California,Blue Collar,07.Jun.2017,"$91,222.85 ",married,tertiary,no,no,cellular,other,no
A0824,Salvador  Bass,Female,34,California,White Collar,07.Jun.2017,"$34,041.40 ",married,tertiary,yes,no,cellular,other,yes
A0825,Beth  Tucker,Male,33,California,Other,07.Jun.2017,"$41,518.04 ",married,tertiary,no,no,telephone,unknown,no
A0826,Lorraine  Gibson,Male,35,California,White Collar,07.Jun.2017,"$54,390.01 ",single,tertiary,no,no,cellular,unknown,no
A0827,Jenny  Garcia,Female,31,California,White Collar,07.Jun.2017,"$106,008.69 ",married,secondary,yes,no,cellular,unknown,no
A0828,Rachel  Gomez,Male,45,Nevada,Other,07.Jun.2017,"$20,421.30 ",single,primary,no,yes,cellular,unknown,no
A0829,Rachel  Gomez,Female,29,Oregon,Other,07.Jun.2017,"$86,541.51 ",married,primary,yes,no,telephone,other,no
A0830,Cassandra  Franklin,Male,21,Oregon,White Collar,07.Jun.2017,"$40,331.27 ",single,tertiary,yes,no,cellular,unknown,no
A0831,Billie  Chandler,Male,37,California,White Collar,08.Jun.2017,"$26,201.54 ",single,tertiary,no,no,cellular,unknown,no
A0832,Elvira  Bowman,Male,36,California,White Collar,08.Jun.2017,"$97,352.33 ",married,secondary,no,no,unknown,unknown,yes
A0833,Lorraine  Gibson,Male,54,Nevada,Blue Collar,08.Jun.2017,"$45,800.52 ",married,secondary,no,no,cellular,unknown,no
A0834,Arturo  Francis,Male,42,Nevada,Other,08.Jun.2017,"$93,241.28 ",married,secondary,yes,no,unknown,unknown,no
A0835,Lula  Daniels,Male,40,California,White Collar,09.Jun.2017,"$56,845.73 ",married,secondary,no,no,cellular,unknown,no
A0836,Tracy  Reed,Female,35,California,White Collar,09.Jun.2017,"$72,784.42 ",single,secondary,no,no,cellular,unknown,no
A0837,Shari  Silva,Male,29,Oregon,White Collar,09.Jun.2017,"$85,666.57 ",married,primary,no,no,unknown,unknown,no
A0838,Lynette  Brewer,Female,25,California,White Collar,10.Jun.2017,"$195,218.99 ",single,secondary,yes,no,cellular,other,yes
A0839,Willie  Vega,Male,44,California,White Collar,10.Jun.2017,"$82,811.61 ",single,tertiary,no,no,cellular,unknown,no
A0840,Max  Rodgers,Male,32,California,White Collar,10.Jun.2017,"$40,649.79 ",married,tertiary,yes,no,unknown,unknown,no
A0841,Drew  Rogers,Female,42,California,Other,10.Jun.2017,"$1,612.52 ",single,secondary,yes,no,unknown,unknown,no
A0842,Max  Rodgers,Male,64,Nevada,Blue Collar,10.Jun.2017,"$5,633.51 ",married,secondary,no,no,cellular,unknown,no
A0843,Fernando  Rowe,Male,49,Nevada,Blue Collar,10.Jun.2017,"$84,618.45 ",divorced,secondary,yes,no,unknown,unknown,no
A0844,Sandra  Floyd,Female,35,Nevada,Other,10.Jun.2017,"$33,035.75 ",single,secondary,yes,yes,cellular,failure,no
A0845,Jaime  Pearson,Male,45,Wyoming,Blue Collar,10.Jun.2017,"$104,647.13 ",single,secondary,yes,no,cellular,unknown,no
A0846,Jenny  Garcia,Female,46,California,Blue Collar,11.Jun.2017,"$30,618.30 ",married,secondary,yes,no,cellular,unknown,no
A0847,Cecilia  Manning,Female,29,California,White Collar,11.Jun.2017,"$47,007.04 ",single,secondary,yes,no,cellular,unknown,no
A0848,Fernando  Rowe,Male,27,California,White Collar,11.Jun.2017,"$116,432.21 ",married,primary,yes,no,cellular,unknown,no
A0849,Bernadette  Page,Female,25,California,White Collar,11.Jun.2017,"$4,033.34 ",married,secondary,yes,no,telephone,unknown,no
A0850,Woodrow  Colon,Male,36,California,Blue Collar,11.Jun.2017,"$66,266.78 ",divorced,primary,no,no,cellular,other,yes
A0851,Brooke  Horton,Male,32,California,White Collar,11.Jun.2017,"$28,921.84 ",married,tertiary,no,no,unknown,unknown,no
A0852,Mable  Lindsey,Male,53,Wyoming,White Collar,11.Jun.2017,"$33,546.36 ",married,secondary,no,no,cellular,unknown,no
A0853,Brooke  Horton,Female,36,California,White Collar,12.Jun.2017,"$23,075.70 ",married,secondary,no,no,cellular,unknown,no
A0854,Patty  Thompson,Male,42,California,White Collar,12.Jun.2017,"$60,153.31 ",divorced,tertiary,no,yes,cellular,unknown,no
A0855,Guillermo  Potter,Male,40,Nevada,Blue Collar,12.Jun.2017,"$15,996.73 ",married,secondary,yes,no,cellular,unknown,no
A0856,Shari  Silva,Male,41,Nevada,Blue Collar,12.Jun.2017,"$100,147.91 ",divorced,tertiary,no,no,cellular,success,yes
A0857,Johanna  Boone,Female,25,Wyoming,Blue Collar,12.Jun.2017,"$23,431.57 ",married,secondary,yes,yes,unknown,unknown,no
A0858,Brooke  Horton,Male,45,California,Blue Collar,13.Jun.2017,"$18,395.82 ",married,secondary,no,no,cellular,failure,no
A0859,Elaine  Ellis,Female,33,California,White Collar,13.Jun.2017,"$29,878.49 ",single,tertiary,yes,yes,cellular,failure,no
A0860,Andrew  Meyer,Female,38,California,White Collar,13.Jun.2017,"$13,581.09 ",divorced,tertiary,yes,yes,cellular,unknown,no
A0861,Christina  Fuller,Female,47,California,Blue Collar,13.Jun.2017,"$13,578.10 ",married,primary,no,no,cellular,unknown,no
A0862,Guillermo  Potter,Male,31,California,Other,13.Jun.2017,"$31,250.15 ",married,tertiary,no,no,cellular,unknown,no
A0863,Salvador  Bass,Female,42,Nevada,Other,13.Jun.2017,"$123,469.24 ",single,secondary,yes,no,unknown,unknown,yes
A0864,Austin  Reynolds,Male,58,Nevada,Blue Collar,13.Jun.2017,"$54,838.82 ",married,primary,yes,no,unknown,unknown,no
A0865,Kyle  Carr,Female,43,Nevada,Other,13.Jun.2017,"$85,701.24 ",married,primary,yes,no,unknown,unknown,no
A0866,Peter  Hodges,Male,56,Nevada,Blue Collar,13.Jun.2017,"$47,660.55 ",single,secondary,no,yes,unknown,unknown,no
A0867,Cassandra  Franklin,Male,38,California,White Collar,14.Jun.2017,"$6,808.63 ",married,secondary,no,no,unknown,unknown,no
A0868,Bethany  Pena,Female,44,California,White Collar,14.Jun.2017,"$29,319.67 ",divorced,primary,yes,no,cellular,unknown,no
A0869,Johanna  Boone,Male,34,California,White Collar,14.Jun.2017,"$33,686.81 ",married,secondary,yes,no,cellular,unknown,no
A0870,Robert  Munoz,Male,38,California,White Collar,14.Jun.2017,"$29,406.54 ",married,secondary,yes,yes,cellular,failure,no
A0871,Peter  Hodges,Male,40,California,White Collar,14.Jun.2017,"$118,558.19 ",married,secondary,no,yes,unknown,unknown,no
A0872,Della  Jensen,Female,46,California,White Collar,14.Jun.2017,"$30,421.87 ",single,primary,no,no,cellular,unknown,yes
A0873,Rachel  Gomez,Female,30,California,White Collar,14.Jun.2017,"$52,601.07 ",single,secondary,yes,no,cellular,unknown,no
A0874,Trevor  Jones,Female,34,California,White Collar,14.Jun.2017,"$15,250.31 ",single,tertiary,no,no,telephone,unknown,no
A0875,Max  Rodgers,Male,47,California,White Collar,14.Jun.2017,"$104,445.79 ",single,tertiary,yes,no,cellular,other,no
A0876,Max  Rodgers,Female,35,California,White Collar,14.Jun.2017,"$39,895.72 ",married,secondary,no,no,cellular,unknown,no
A0877,Jenny  Garcia,Female,34,California,White Collar,14.Jun.2017,"$113,702.00 ",married,tertiary,no,no,cellular,unknown,no
A0878,Lynette  Brewer,Female,22,California,White Collar,15.Jun.2017,"$47,011.90 ",single,tertiary,no,no,cellular,unknown,no
A0879,Eric  Rose,Male,31,California,White Collar,15.Jun.2017,"$57,939.43 ",single,secondary,no,yes,cellular,unknown,no
A0880,Tiffany  May,Female,31,California,Blue Collar,15.Jun.2017,"$30,303.15 ",single,tertiary,yes,yes,unknown,unknown,no
A0881,Ellen  Weaver,Female,38,California,Blue Collar,15.Jun.2017,"$60,469.57 ",single,secondary,no,no,cellular,success,yes
A0882,Lorraine  Gibson,Male,23,California,White Collar,15.Jun.2017,"$19,475.21 ",single,secondary,yes,no,telephone,failure,no
A0883,Brooke  Horton,Female,42,California,White Collar,15.Jun.2017,"$57,667.60 ",divorced,primary,yes,no,cellular,unknown,no
A0884,Drew  Rogers,Female,24,California,White Collar,15.Jun.2017,"$57,077.96 ",married,primary,yes,no,telephone,failure,no
A0885,Shari  Silva,Female,45,California,White Collar,15.Jun.2017,"$43,466.61 ",married,primary,no,no,cellular,unknown,no
A0886,Mable  Lindsey,Male,54,Nevada,Blue Collar,15.Jun.2017,"$83,091.39 ",married,secondary,no,yes,cellular,unknown,no
A0887,Max  Rodgers,Female,38,Nevada,Other,15.Jun.2017,"$27,225.36 ",married,primary,yes,no,unknown,unknown,yes
A0888,Jenny  Garcia,Female,26,Wyoming,White Collar,15.Jun.2017,"$80,874.48 ",married,secondary,yes,no,unknown,unknown,no
A0889,Cassandra  Franklin,Male,37,California,White Collar,16.Jun.2017,"$65,814.21 ",married,primary,yes,no,unknown,unknown,no
A0890,Mable  Lindsey,Male,26,California,Blue Collar,16.Jun.2017,"$104,993.36 ",married,tertiary,yes,yes,cellular,unknown,no
A0891,Robert  Munoz,Female,32,California,Other,16.Jun.2017,"$72,170.16 ",married,primary,no,yes,telephone,unknown,no
A0892,Edwin  Malone,Male,27,California,White Collar,16.Jun.2017,"$55,508.88 ",single,tertiary,no,yes,cellular,failure,no
A0893,Shari  Silva,Female,41,California,White Collar,16.Jun.2017,"$18,226.66 ",single,tertiary,no,no,cellular,failure,yes
A0894,Peter  Hodges,Female,39,California,Other,16.Jun.2017,"$70,084.52 ",single,secondary,yes,no,cellular,failure,no
A0895,Colleen  Warren,Female,33,California,White Collar,16.Jun.2017,"$30,386.00 ",married,tertiary,yes,no,cellular,unknown,no
A0896,Kyle  Carr,Male,59,Nevada,Blue Collar,16.Jun.2017,"$32,512.09 ",married,secondary,yes,no,cellular,unknown,no
A0897,Max  Rodgers,Male,49,Nevada,Blue Collar,16.Jun.2017,"$99,067.04 ",single,secondary,no,no,cellular,unknown,no
A0898,Peter  Hodges,Female,47,California,White Collar,17.Jun.2017,"$37,009.13 ",married,secondary,yes,yes,cellular,unknown,no
A0899,Ivan  Adkins,Female,40,California,Blue Collar,17.Jun.2017,"$41,245.21 ",married,primary,yes,no,cellular,unknown,no
A0900,Sylvester  Morales,Female,34,California,White Collar,17.Jun.2017,"$25,832.48 ",divorced,unknown,yes,no,unknown,unknown,no
A0901,Isabel  Cross,Female,38,California,White Collar,17.Jun.2017,"$142,501.88 ",single,secondary,no,no,cellular,unknown,no
A0902,Ruben  Nunez,Male,37,California,White Collar,17.Jun.2017,"$69,674.03 ",single,tertiary,yes,no,cellular,failure,no
A0903,Mable  Lindsey,Male,43,Nevada,Other,17.Jun.2017,"$31,546.10 ",single,secondary,no,yes,cellular,unknown,no
A0904,Ellen  Weaver,Male,52,Nevada,Blue Collar,17.Jun.2017,"$77,147.39 ",married,tertiary,yes,no,cellular,failure,no
A0905,Bernadette  Page,Female,29,Wyoming,Other,17.Jun.2017,"$23,934.58 ",married,tertiary,no,no,cellular,unknown,no
A0906,Mable  Lindsey,Female,31,California,White Collar,18.Jun.2017,"$36,718.04 ",single,secondary,no,no,cellular,unknown,yes
A0907,Pauline  Beck,Male,47,California,White Collar,18.Jun.2017,"$106,635.15 ",married,primary,yes,no,cellular,other,no
A0908,Trevor  Jones,Male,31,California,White Collar,18.Jun.2017,"$53,272.94 ",married,tertiary,no,no,unknown,unknown,no
A0909,Jenny  Garcia,Female,44,Nevada,Other,18.Jun.2017,"$144,567.07 ",single,secondary,no,no,cellular,unknown,no
A0910,Allan  Ramos,Male,43,Nevada,Blue Collar,18.Jun.2017,"$45,258.18 ",married,secondary,yes,yes,unknown,unknown,no
A0911,Christina  Fuller,Male,48,Nevada,Other,18.Jun.2017,"$2,000.48 ",married,secondary,no,yes,unknown,unknown,no
A0912,Ben  Perez,Male,56,Nevada,Other,18.Jun.2017,"$61,076.55 ",married,primary,no,no,unknown,unknown,no
A0913,Bobbie  Ryan,Male,39,Wyoming,Blue Collar,18.Jun.2017,"$80,843.18 ",single,tertiary,yes,no,unknown,unknown,no
A0914,Drew  Rogers,Female,25,Oregon,Blue Collar,18.Jun.2017,"$223,428.55 ",married,tertiary,no,no,cellular,failure,no
A0915,Johanna  Boone,Female,26,Oregon,Other,18.Jun.2017,"$81,002.34 ",divorced,secondary,no,no,cellular,unknown,no
A0916,Della  Jensen,Male,35,Oregon,White Collar,18.Jun.2017,"$139,979.13 ",married,secondary,yes,no,cellular,unknown,no
A0917,Shari  Silva,Female,34,California,Other,19.Jun.2017,"$85,650.85 ",married,secondary,no,no,unknown,unknown,no
A0918,Sandra  Floyd,Female,24,California,White Collar,19.Jun.2017,"$62,668.15 ",single,secondary,no,no,cellular,unknown,no
A0919,Ernest  Davis,Female,28,California,White Collar,19.Jun.2017,"$110,236.24 ",married,secondary,yes,no,cellular,unknown,no
A0920,Willie  Vega,Male,23,California,Other,19.Jun.2017,"$74,780.67 ",married,secondary,yes,no,unknown,unknown,no
A0921,Christy  Olson,Male,43,California,White Collar,19.Jun.2017,"$43,563.30 ",single,tertiary,no,no,cellular,unknown,no
A0922,Donna  Reid,Female,30,California,White Collar,19.Jun.2017,"$109,685.22 ",married,tertiary,yes,no,cellular,unknown,no
A0923,Cassandra  Franklin,Female,40,California,White Collar,19.Jun.2017,"$93,858.66 ",married,secondary,no,no,cellular,unknown,no
A0924,Cassandra  Franklin,Female,60,Nevada,Other,19.Jun.2017,"$99,570.16 ",married,secondary,yes,no,unknown,unknown,no
A0925,Christina  Fuller,Male,34,California,White Collar,20.Jun.2017,"$11,535.66 ",married,primary,no,no,cellular,unknown,no
A0926,Beth  Tucker,Male,49,California,White Collar,20.Jun.2017,"$89,820.55 ",married,primary,yes,no,unknown,unknown,no
A0927,Austin  Reynolds,Female,37,California,White Collar,20.Jun.2017,"$131,211.81 ",married,primary,yes,no,cellular,failure,no
A0928,Herman  Williams,Male,30,California,White Collar,20.Jun.2017,"$31,576.58 ",divorced,secondary,yes,no,unknown,unknown,no
A0929,Isabel  Cross,Female,35,California,White Collar,20.Jun.2017,"$34,226.79 ",divorced,tertiary,yes,yes,unknown,unknown,no
A0930,Felicia  Jennings,Female,35,California,White Collar,20.Jun.2017,"$31,811.48 ",divorced,secondary,yes,no,unknown,unknown,no
A0931,Christy  Olson,Female,42,California,White Collar,20.Jun.2017,"$33,280.51 ",married,primary,yes,no,cellular,unknown,no
A0932,Cindy  Becker,Female,30,California,White Collar,20.Jun.2017,"$21,169.72 ",married,secondary,yes,no,cellular,unknown,no
A0933,Carla  Mccormick,Male,32,California,Blue Collar,20.Jun.2017,"$35,669.51 ",divorced,tertiary,no,yes,cellular,unknown,no
A0934,Ernest  Davis,Female,35,California,White Collar,20.Jun.2017,"$21,432.00 ",married,secondary,yes,no,unknown,unknown,no
A0935,Salvador  Bass,Female,32,California,Other,20.Jun.2017,"$63,055.84 ",married,secondary,yes,no,unknown,unknown,no
A0936,Cassandra  Franklin,Female,36,California,White Collar,20.Jun.2017,"$14,037.43 ",married,primary,no,no,cellular,unknown,no
A0937,Isabel  Cross,Female,28,California,Blue Collar,20.Jun.2017,"$10,329.48 ",divorced,tertiary,no,yes,cellular,unknown,no
A0938,Bobbie  Ryan,Male,52,Nevada,Blue Collar,20.Jun.2017,"$44,349.27 ",married,secondary,yes,no,unknown,unknown,no
A0939,Felicia  Jennings,Male,42,Nevada,Other,20.Jun.2017,"$97,804.97 ",married,secondary,yes,no,unknown,unknown,no
A0940,Arturo  Francis,Male,58,Nevada,Blue Collar,20.Jun.2017,"$41,608.30 ",married,tertiary,no,no,cellular,unknown,no
A0941,Ruben  Nunez,Male,48,Nevada,Blue Collar,20.Jun.2017,"$7,374.12 ",divorced,unknown,no,no,cellular,unknown,yes
A0942,Lynette  Brewer,Male,40,Nevada,White Collar,20.Jun.2017,"$48,939.30 ",married,tertiary,yes,no,cellular,success,yes
A0943,Bobbie  Ryan,Female,47,Nevada,Other,20.Jun.2017,"$44,001.15 ",married,tertiary,yes,no,cellular,failure,no
A0944,Billie  Chandler,Male,47,Nevada,Other,20.Jun.2017,"$22,522.37 ",married,secondary,no,no,unknown,unknown,no
A0945,Johanna  Boone,Male,62,Nevada,Blue Collar,20.Jun.2017,"$44,355.94 ",married,secondary,no,no,cellular,unknown,yes
A0946,Arturo  Francis,Male,53,Nevada,Blue Collar,20.Jun.2017,"$23,383.63 ",married,secondary,no,no,cellular,unknown,yes
A0947,Shari  Silva,Female,56,Nevada,Other,20.Jun.2017,"$156,921.88 ",married,tertiary,no,no,cellular,unknown,no
A0948,Guillermo  Potter,Female,53,Nevada,White Collar,20.Jun.2017,"$68,153.67 ",single,secondary,yes,no,unknown,unknown,no
A0949,Cassandra  Franklin,Male,50,Nevada,Other,20.Jun.2017,"$3,502.01 ",single,unknown,yes,no,cellular,unknown,no
A0950,Ellen  Weaver,Male,55,Nevada,Blue Collar,20.Jun.2017,"$18,253.87 ",divorced,secondary,no,no,cellular,unknown,no
A0951,Billie  Chandler,Male,36,Wyoming,Blue Collar,20.Jun.2017,"$84,555.34 ",divorced,secondary,no,no,cellular,unknown,no
A0952,Brooke  Horton,Female,40,Wyoming,White Collar,20.Jun.2017,"$36,469.75 ",married,tertiary,no,yes,cellular,unknown,no
A0953,Mable  Lindsey,Male,41,Wyoming,Blue Collar,20.Jun.2017,"$116,409.90 ",married,secondary,no,no,telephone,unknown,no
A0954,Pauline  Beck,Male,33,Wyoming,White Collar,20.Jun.2017,"$74,290.61 ",single,tertiary,no,no,cellular,unknown,no
A0955,Cassandra  Franklin,Male,41,Oregon,White Collar,20.Jun.2017,"$80,125.48 ",divorced,unknown,yes,no,cellular,unknown,no
A0956,Colleen  Warren,Female,22,Oregon,White Collar,20.Jun.2017,"$33,603.28 ",single,tertiary,yes,no,cellular,unknown,no
A0957,Della  Jensen,Male,38,California,Other,21.Jun.2017,"$120,459.94 ",single,secondary,no,no,cellular,other,no
A0958,Shari  Silva,Male,33,California,White Collar,21.Jun.2017,"$89,857.49 ",divorced,unknown,yes,no,unknown,unknown,no
A0959,Robert  Munoz,Female,26,California,Blue Collar,21.Jun.2017,"$35,364.04 ",single,secondary,no,no,unknown,unknown,no
A0960,Brooke  Horton,Female,36,California,White Collar,21.Jun.2017,"$47,228.93 ",single,tertiary,yes,no,cellular,unknown,no
A0961,Drew  Rogers,Female,49,Nevada,Other,21.Jun.2017,"$39,832.63 ",married,secondary,yes,yes,cellular,failure,no
A0962,Patty  Thompson,Male,50,Nevada,Blue Collar,21.Jun.2017,"$57,577.12 ",married,secondary,yes,no,cellular,unknown,no
A0963,Dan  Peterson,Male,56,Nevada,Other,21.Jun.2017,"$81,803.97 ",married,secondary,no,yes,cellular,unknown,no
A0964,Andrew  Meyer,Female,59,Nevada,Blue Collar,21.Jun.2017,"$43,905.27 ",single,secondary,yes,no,unknown,unknown,no
